Action_0,Old0,Old1,Old2,Observation_0,Observation_1,Observation_2,Done,Reward
0.1424964,-0.86617535,-0.49974018,3.4862595,-0.7776103,-0.6287466,3.1328287,False,-8.070884
-0.7931477,-0.7776103,-0.6287466,3.1328287,-0.69162846,-0.7222535,2.5422966,False,-7.0418234
-1.5398806,-0.69162846,-0.7222535,2.5422966,-0.6251004,-0.7805444,1.7696245,False,-6.098765
1.3188219,-0.6251004,-0.7805444,1.7696245,-0.56971437,-0.8218428,1.3820394,False,-5.359668
-0.10020151,-0.56971437,-0.8218428,1.3820394,-0.5384755,-0.8426412,0.7506271,False,-4.9301443
0.55745137,-0.5384755,-0.8426412,0.7506271,-0.5299263,-0.84804374,0.20226389,False,-4.633788
-0.04464543,-0.5299263,-0.84804374,0.20226389,-0.54847294,-0.83616835,-0.44046575,False,-4.538054
0.9795456,-0.54847294,-0.83616835,-0.44046575,-0.5863696,-0.8100437,-0.92066014,False,-4.6485944
1.3188697,-0.5863696,-0.8100437,-0.92066014,-0.6389158,-0.7692767,-1.3303624,False,-4.9149184
1.5544728,-0.6389158,-0.7692767,-1.3303624,-0.7009976,-0.7131636,-1.674149,False,-5.3045774
-0.8091668,-0.7009976,-0.7131636,-1.674149,-0.7791542,-0.6268323,-2.3303967,False,-5.7921185
2.7365851,-0.7791542,-0.6268323,-2.3303967,-0.8512388,-0.5247786,-2.500521,False,-6.618921
1.701953,-0.8512388,-0.5247786,-2.500521,-0.91287905,-0.40823013,-2.638812,False,-7.331792
1.2279563,-0.91287905,-0.40823013,-2.638812,-0.9603686,-0.27873325,-2.7607913,False,-8.102107
0.59777224,-0.9603686,-0.27873325,-2.7607913,-0.99042886,-0.13802393,-2.8801754,False,-8.937108
2.1197398,-0.99042886,-0.13802393,-2.8801754,-0.9999908,-0.004281357,-2.6836934,False,-9.852312
-1.770717,-0.9999908,-0.004281357,-2.6836934,-0.98974377,0.14285392,-2.952512,False,-10.566078
-0.7415102,-0.98974377,0.14285392,-2.952512,-0.95790744,0.2870773,-2.956598,False,-9.861776
-0.3452734,-0.95790744,0.2870773,-2.956598,-0.90862006,0.41762373,-2.793081,False,-8.999151
0.7589926,-0.90862006,0.41762373,-2.793081,-0.85297936,0.52194464,-2.3660142,False,-8.128948
-0.7349541,-0.85297936,0.52194464,-2.3660142,-0.7940404,0.6078651,-2.0847988,False,-7.281211
-0.9632427,-0.7940404,0.6078651,-2.0847988,-0.73709255,0.67579186,-1.7733864,False,-6.6268215
-0.32391533,-0.73709255,0.67579186,-1.7733864,-0.69109386,0.722765,-1.3151298,False,-6.0724564
0.91143894,-0.69109386,0.722765,-1.3151298,-0.6677518,0.74438405,-0.63634014,False,-5.620399
-0.32349408,-0.6677518,0.74438405,-0.63634014,-0.66302735,0.7485952,-0.12657619,False,-5.3397126
-0.3687034,-0.66302735,0.7485952,-0.12657619,-0.67711407,0.7358781,0.3795647,False,-5.2717547
0.57239294,-0.67711407,0.7358781,0.3795647,-0.7136537,0.7004987,1.0173322,False,-5.372246
-0.498954,-0.7136537,0.7004987,1.0173322,-0.7630981,0.6462827,1.4678631,False,-5.699321
-0.5452502,-0.7630981,0.6462827,1.4678631,-0.82012695,0.5721816,1.8707876,False,-6.1639423
-0.40024182,-0.82012695,0.5721816,1.8707876,-0.87893623,0.47693932,2.2398875,False,-6.7633414
-0.9676738,-0.87893623,0.47693932,2.2398875,-0.9306734,0.3658511,2.452441,False,-7.4956226
-0.97278327,-0.9306734,0.3658511,2.452441,-0.9700155,0.24304298,2.5809119,False,-8.258932
1.29916,-0.9700155,0.24304298,2.5809119,-0.99524105,0.09744336,2.9580681,False,-9.0551405
-0.24411438,-0.99524105,0.09744336,2.9580681,-0.9986416,-0.052104793,2.9945335,False,-10.140976
1.230325,-0.9986416,-0.052104793,2.9945335,-0.9782122,-0.20760767,3.1400037,False,-10.443027
2.6372075,-0.9782122,-0.20760767,3.1400037,-0.93111306,-0.3647307,3.284298,False,-9.589306
-3.085429,-0.93111306,-0.3647307,3.284298,-0.8732903,-0.48720026,2.7107499,False,-8.745865
-0.46107137,-0.8732903,-0.48720026,2.7107499,-0.81231236,-0.5832226,2.2761889,False,-7.6661997
0.10784845,-0.81231236,-0.5832226,2.2761889,-0.7548062,-0.65594786,1.8549491,False,-6.862985
-1.1441712,-0.7548062,-0.65594786,1.8549491,-0.7144169,-0.69972026,1.1913625,False,-6.231622
-1.477858,-0.7144169,-0.69972026,1.1913625,-0.6986764,-0.7154379,0.4448936,False,-5.744852
0.33463275,-0.6986764,-0.7154379,0.4448936,-0.7001591,-0.71398693,-0.0414899,False,-5.5158467
-1.093643,-0.7001591,-0.71398693,-0.0414899,-0.72612673,-0.6875609,-0.7410265,False,-5.5070395
-0.25423157,-0.72612673,-0.6875609,-0.7410265,-0.7690882,-0.6391427,-1.294832,False,-5.735896
0.31562617,-0.7690882,-0.6391427,-1.294832,-0.8213397,-0.5704394,-1.726845,False,-6.1614904
-0.39764985,-0.8213397,-0.5704394,-1.726845,-0.8793387,-0.47619686,-2.214322,False,-6.7223105
0.3752513,-0.8793387,-0.47619686,-2.214322,-0.9321227,-0.36214262,-2.515182,False,-7.4879065
0.08457714,-0.9321227,-0.36214262,-2.515182,-0.97324055,-0.22978862,-2.7741024,False,-8.311214
-0.7958802,-0.97324055,-0.22978862,-2.7741024,-0.99691504,-0.078488454,-3.065826,False,-9.236739
-0.87602466,-0.99691504,-0.078488454,-3.065826,-0.9964543,0.084135994,-3.256096,False,-10.322811
-1.195812,-0.9964543,0.084135994,-3.256096,-0.9682025,0.25016803,-3.3723657,False,-10.409078
0.21954829,-0.9682025,0.25016803,-3.3723657,-0.890213,0.45554447,0.45648217,True,-9.482146
-0.9095444,-0.890213,0.45554447,0.45648217,-0.90479493,0.42584753,0.6617089,False,-7.1431384
0.65376467,-0.90479493,0.42584753,0.6617089,-0.9264448,0.3764306,1.0791593,False,-7.343365
-0.7456894,-0.9264448,0.3764306,1.0791593,-0.94814163,0.31784815,1.2496288,False,-7.7106333
-0.15267445,-0.94814163,0.31784815,1.2496288,-0.9688621,0.24760091,1.4651138,False,-8.098057
1.0533438,-0.9688621,0.24760091,1.4651138,-0.9872651,0.15908377,1.808816,False,-8.575896
0.22430156,-0.9872651,0.15908377,1.808816,-0.9980988,0.061634704,1.961774,False,-9.218542
0.31501502,-0.9980988,0.061634704,1.961774,-0.999156,-0.041077346,2.0552523,False,-9.870856
0.1902831,-0.999156,-0.041077346,2.0552523,-0.98968744,-0.14324391,2.0529869,False,-10.035568
0.16080417,-0.98968744,-0.14324391,2.0529869,-0.9708074,-0.2398605,1.9696746,False,-9.408632
-0.27904314,-0.9708074,-0.2398605,1.9696746,-0.946166,-0.3236819,1.7479228,False,-8.794389
0.879517,-0.946166,-0.3236819,1.7479228,-0.9165328,-0.3999595,1.6370889,False,-8.213499
-1.0635204,-0.9165328,-0.3999595,1.6370889,-0.8914087,-0.4532003,1.1775912,False,-7.722692
-1.7171276,-0.8914087,-0.4532003,1.1775912,-0.87789005,-0.47886226,0.5801219,False,-7.277147
1.7885139,-0.87789005,-0.47886226,0.5801219,-0.86591434,-0.5001924,0.48925227,False,-7.018256
-0.63691056,-0.86591434,-0.5001924,0.48925227,-0.8654494,-0.5009963,0.018571407,False,-6.877072
-0.66747105,-0.8654494,-0.5009963,0.018571407,-0.8766774,-0.4810787,-0.4572965,False,-6.8483496
-0.22988978,-0.8766774,-0.4810787,-0.4572965,-0.89638287,-0.4432807,-0.852589,False,-6.9890223
-0.03142477,-0.89638287,-0.4432807,-0.852589,-0.92115164,-0.38920397,-1.1897633,False,-7.2676263
-0.2851525,-0.92115164,-0.38920397,-1.1897633,-0.9481142,-0.3179299,-1.5244391,False,-7.6592417
0.56366146,-0.9481142,-0.3179299,-1.5244391,-0.97142625,-0.23734167,-1.6783373,False,-8.174103
1.8342226,-0.97142625,-0.23734167,-1.6783373,-0.98713666,-0.15987878,-1.5812103,False,-8.706444
0.40145043,-0.98713666,-0.15987878,-1.5812103,-0.9969187,-0.078442104,-1.6409018,False,-9.136694
0.67355454,-0.9969187,-0.078442104,-1.6409018,-0.999999,0.0014123038,-1.5987002,False,-9.652108
-1.2278922,-0.999999,0.0014123038,-1.5987002,-0.99590737,0.0903801,-1.7818248,False,-10.117825
0.0870607,-0.99590737,0.0903801,-1.7818248,-0.98463017,0.17465219,-1.7009807,False,-9.626641
-1.3659469,-0.98463017,0.17465219,-1.7009807,-0.9652765,0.26123044,-1.7748835,False,-9.088592
-0.28423497,-0.9652765,0.26123044,-1.7748835,-0.94094807,0.33855087,-1.621596,False,-8.593933
0.5468388,-0.94094807,0.33855087,-1.621596,-0.9172566,0.39829683,-1.2856569,False,-8.082082
1.9082985,-0.9172566,0.39829683,-1.2856569,-0.90274245,0.4301814,-0.7006895,False,-7.632393
0.25994954,-0.90274245,0.4301814,-0.7006895,-0.89532024,0.44542304,-0.339061,False,-7.322427
-0.26231575,-0.89532024,0.44542304,-0.339061,-0.8943305,0.44740692,-0.044341087,False,-7.1936765
-0.5400865,-0.8943305,0.44740692,-0.044341087,-0.89898324,0.437983,0.21020111,False,-7.17072
0.84470356,-0.89898324,0.437983,0.21020111,-0.91305465,0.4078373,0.6653939,False,-7.23176
0.32945228,-0.91305465,0.4078373,0.6653939,-0.9326706,0.36072928,1.0206897,False,-7.4509907
-1.7362552,-0.9326706,0.36072928,1.0206897,-0.9500158,0.3122018,1.0307984,False,-7.7941914
-1.316159,-0.9500158,0.3122018,1.0307984,-0.96531904,0.26107302,1.0675259,False,-8.083428
-0.12882048,-0.96531904,0.26107302,1.0675259,-0.97968066,0.20056371,1.2440076,False,-8.393746
-0.033662133,-0.97968066,0.20056371,1.2440076,-0.9912394,0.13207728,1.389381,False,-8.796353
-0.27295834,-0.9912394,0.13207728,1.389381,-0.9981952,0.06005335,1.4474952,False,-9.247966
0.2819301,-0.9981952,0.06005335,1.4474952,-0.99986136,-0.016650949,1.5348247,False,-9.705265
0.019724049,-0.99986136,-0.016650949,1.5348247,-0.99568635,-0.09278294,1.5252951,False,-10.000826
-0.07326795,-0.99568635,-0.09278294,1.5252951,-0.98639333,-0.16440266,1.4447178,False,-9.527085
-1.4240782,-0.98639333,-0.16440266,1.4447178,-0.97577894,-0.21875903,1.1078041,False,-9.069949
-0.77637213,-0.97577894,-0.21875903,1.1078041,-0.9658981,-0.2589225,0.827279,False,-8.65586
1.1846749,-0.9658981,-0.2589225,0.827279,-0.9546108,-0.29785606,0.81078833,False,-8.362438
0.31253532,-0.9546108,-0.29785606,0.81078833,-0.94468623,-0.32797548,0.63427657,False,-8.12659
1.0273945,-0.94468623,-0.32797548,0.63427657,-0.93544525,-0.35347173,0.5424041,False,-7.9229684
0.7611114,-0.93544525,-0.35347173,0.5424041,-0.9283478,-0.37171274,0.39146703,False,-7.760139
-1.3294082,-0.9283478,-0.37171274,0.39146703,-0.92995095,-0.3676836,-0.08672872,False,-7.638775
0.7825822,-0.92995095,-0.3676836,-0.08672872,-0.934387,-0.35625955,-0.24510409,False,-7.647009
-0.4304144,-0.934387,-0.35625955,-0.24510409,-0.94427264,-0.32916442,-0.5768609,False,-7.7197614
1.455873,-0.94427264,-0.32916442,-0.5768609,-0.95380163,-0.30043703,-0.60535324,False,-7.910012
-0.8532656,-0.95380163,-0.30043703,-0.60535324,-0.96710163,-0.25439036,-0.95867085,False,-8.082777
-0.476225,-0.96710163,-0.25439036,-0.95867085,-0.9808198,-0.19491652,-1.2208974,False,-8.411756
-1.0549247,-0.9808198,-0.19491652,-1.2208974,-0.9928199,-0.11961892,-1.5253235,False,-8.825674
0.13115104,-0.9928199,-0.11961892,-1.5253235,-0.99919456,-0.040127076,-1.595365,False,-9.36327
-0.72613347,-0.99919456,-0.040127076,-1.595365,-0.9989153,0.04656434,-1.7343804,False,-9.874069
-0.4538592,-0.9989153,0.04656434,-1.7343804,-0.990907,0.13454863,-1.767536,False,-9.88011
-0.08617951,-0.990907,0.13454863,-1.767536,-0.97612923,0.21719056,-1.6795515,False,-9.35228
0.8190995,-0.97612923,0.21719056,-1.6795515,-0.9586361,0.2846345,-1.3937936,False,-8.824686
0.42753637,-0.9586361,0.2846345,-1.3937936,-0.9412666,0.33766437,-1.1161872,False,-8.333873
0.2700559,-0.9412666,0.33766437,-1.1161872,-0.92658955,0.37607428,-0.82243055,False,-7.948756
0.21426454,-0.92658955,0.37607428,-0.82243055,-0.91673464,0.39949667,-0.50823516,False,-7.663425
0.12627327,-0.91673464,0.39949667,-0.50823516,-0.91290486,0.4081725,-0.18967164,False,-7.4821587
0.67959577,-0.91290486,0.4081725,-0.18967164,-0.9173075,0.39817962,0.21839711,False,-7.4086685
-0.09359222,-0.9173075,0.39817962,0.21839711,-0.9270304,0.37498623,0.502993,False,-7.4689364
-1.1482332,-0.9270304,0.37498623,0.502993,-0.9380691,0.34644812,0.61199766,False,-7.628831
0.98063767,-0.9380691,0.34644812,0.61199766,-0.95449466,0.29822797,1.0189295,False,-7.8103037
0.30789682,-0.95449466,0.29822797,1.0189295,-0.97171795,0.2361446,1.288785,False,-8.1624565
-0.11026266,-0.97171795,0.2361446,1.288785,-0.9862654,0.16516817,1.449354,False,-8.59466
0.03244061,-0.9862654,0.16516817,1.449354,-0.9962158,0.08691385,1.5780963,False,-9.064642
1.418347,-0.9962158,0.08691385,1.5780963,-0.9999833,-0.0057778913,1.8560337,False,-9.581442
0.3917368,-0.9999833,-0.0057778913,1.8560337,-0.99487346,-0.10112788,1.9104608,False,-10.177975
-1.2121793,-0.99487346,-0.10112788,1.9104608,-0.9831306,-0.182905,1.652788,False,-9.609832
-0.031745005,-0.9831306,-0.182905,1.652788,-0.96652275,-0.25658086,1.5108476,False,-9.020879
-1.6091484,-0.96652275,-0.25658086,1.5108476,-0.9513109,-0.308233,1.0770397,False,-8.537413
-0.5111944,-0.9513109,-0.308233,1.0770397,-0.9387559,-0.3445828,0.7691858,False,-8.115305
0.5800611,-0.9387559,-0.3445828,0.7691858,-0.9280394,-0.37248218,0.5977578,False,-7.842477
-1.5310231,-0.9280394,-0.37248218,0.5977578,-0.9263774,-0.37659642,0.08874273,False,-7.6551833
1.1741781,-0.9263774,-0.37659642,0.08874273,-0.92670804,-0.37578216,-0.017577864,False,-7.5948
-0.8681954,-0.92670804,-0.37578216,-0.017577864,-0.93456626,-0.3557892,-0.4296438,False,-7.5982623
0.36332437,-0.93456626,-0.3557892,-0.4296438,-0.9455034,-0.32561222,-0.6419871,False,-7.7349544
-0.5266874,-0.9455034,-0.32561222,-0.6419871,-0.9601105,-0.27962086,-0.96519935,False,-7.937221
-0.44511738,-0.9601105,-0.27962086,-0.96519935,-0.97560966,-0.21951273,-1.2416826,False,-8.2626295
-1.4475216,-0.97560966,-0.21951273,-1.2416826,-0.99019605,-0.13968448,-1.6234455,False,-8.684296
-0.11560666,-0.99019605,-0.13968448,-1.6234455,-0.9986029,-0.052840732,-1.7455499,False,-9.272272
0.36687243,-0.9986029,-0.052840732,-1.7455499,-0.9994342,0.033635862,-1.7301496,False,-9.845064
-1.4005456,-0.9994342,0.033635862,-1.7301496,-0.99164045,0.12903178,-1.9150046,False,-9.96066
0.70052016,-0.99164045,0.12903178,-1.9150046,-0.9769657,0.2133964,-1.7131528,False,-9.440565
-0.39809144,-0.9769657,0.2133964,-1.7131528,-0.95660096,0.2914011,-1.6128192,False,-8.858299
-2.0563357,-0.95660096,0.2914011,-1.6128192,-0.9285145,0.3712962,-1.6942683,False,-8.363275
1.3683109,-0.9285145,0.3712962,-1.6942683,-0.9043542,0.42678267,-1.2105496,False,-7.9130845
1.373605,-0.9043542,0.42678267,-1.2105496,-0.88922256,0.45747483,-0.68442184,False,-7.441997
1.7268182,-0.88922256,0.45747483,-0.68442184,-0.88733274,0.46112975,-0.082292914,False,-7.159724
1.0847149,-0.88733274,0.46112975,-0.082292914,-0.8969586,0.44211456,0.42626166,False,-7.0898266
-0.7314326,-0.8969586,0.44211456,0.42626166,-0.91081256,0.41282016,0.6481327,False,-7.220617
0.22339565,-0.91081256,0.41282016,0.6481327,-0.9301463,0.36718917,0.9912572,False,-7.4189563
0.5960809,-0.9301463,0.36718917,0.9912572,-0.9528865,0.30332693,1.3560612,False,-7.747197
0.39964467,-0.9528865,0.30332693,1.3560612,-0.97456896,0.22408776,1.6435032,False,-8.212265
-0.045697913,-0.97456896,0.22408776,1.6435032,-0.9907972,0.13535444,1.8047143,False,-8.770752
0.014548122,-0.9907972,0.13535444,1.8047143,-0.99918604,0.04033964,1.9084123,False,-9.360662
-0.4453432,-0.99918604,0.04033964,1.9084123,-0.99858296,-0.053217616,1.8718656,False,-9.982105
-0.07227883,-0.99858296,-0.053217616,1.8718656,-0.98960704,-0.14379816,1.8211106,False,-9.888299
-0.19150543,-0.98960704,-0.14379816,1.8211106,-0.9740015,-0.22654137,1.6845362,False,-9.315455
0.59722847,-0.9740015,-0.22654137,1.6845362,-0.95271844,-0.30385458,1.6042144,False,-8.770085
-0.98005635,-0.95271844,-0.30385458,1.6042144,-0.9322544,-0.36180344,1.229315,False,-8.283388
-0.41511032,-0.9322544,-0.36180344,1.229315,-0.9151218,-0.40317753,0.8956959,False,-7.8319025
-1.5324007,-0.9151218,-0.40317753,0.8956959,-0.9076443,-0.41974032,0.36345267,False,-7.5169587
-0.39144772,-0.9076443,-0.41974032,0.36345267,-0.9078555,-0.41928324,-0.010069728,False,-7.348974
-1.4677621,-0.9078555,-0.41928324,-0.010069728,-0.9189365,-0.39440554,-0.5446965,False,-7.3405037
-1.8783687,-0.9189365,-0.39440554,-0.5446965,-0.93960977,-0.34224778,-1.122256,False,-7.5198345
-0.39409563,-0.93960977,-0.34224778,-1.122256,-0.9617692,-0.2738611,-1.4380562,False,-7.9229555
-0.088746965,-0.9617692,-0.2738611,-1.4380562,-0.9811315,-0.19334178,-1.6567641,False,-8.410378
0.25468248,-0.9811315,-0.19334178,-1.6567641,-0.9943461,-0.10618808,-1.7635682,False,-8.959511
-0.42695284,-0.9943461,-0.10618808,-1.7635682,-0.9999392,-0.01102577,-1.9072522,False,-9.5236635
-1.0056313,-0.9999392,-0.01102577,-1.9072522,-0.9957441,0.09216125,-2.0663662,False,-10.16522
0.20149021,-0.9957441,0.09216125,-2.0663662,-0.9818826,0.1894905,-1.9670217,False,-9.725261
-0.76682866,-0.9818826,0.1894905,-1.9670217,-0.9589162,0.28368953,-1.9399282,False,-9.095608
0.30902037,-0.9589162,0.28368953,-1.9399282,-0.9317185,0.36318117,-1.680808,False,-8.521476
-0.5719256,-0.9317185,0.36318117,-1.680808,-0.9020112,0.43171257,-1.494211,False,-7.9552565
1.132977,-0.9020112,0.43171257,-1.494211,-0.8792959,0.47627595,-1.0004799,False,-7.4886646
-0.70668775,-0.8792959,0.47627595,-1.0004799,-0.8608399,0.5088759,-0.74927616,False,-7.0975623
0.76077,-0.8608399,0.5088759,-0.74927616,-0.85432076,0.5197462,-0.2535037,False,-6.856892
-0.039078996,-0.85432076,0.5197462,-0.2535037,-0.8576924,0.51416314,0.13044408,False,-6.7406535
-0.78868836,-0.8576924,0.51416314,0.13044408,-0.8677479,0.49700463,0.3977632,False,-6.770442
1.9334501,-0.8677479,0.49700463,0.3977632,-0.89287037,0.45031378,1.0605342,False,-6.891556
-0.0025317804,-0.89287037,0.45031378,1.0605342,-0.92213917,0.3868583,1.3978899,False,-7.265295
0.7695994,-0.92213917,0.3868583,1.3978899,-0.95322984,0.30224648,1.8034735,False,-7.7275724
1.5634288,-0.95322984,0.30224648,1.8034735,-0.98127663,0.19260377,2.2646728,False,-8.362338
0.98032814,-0.98127663,0.19260377,2.2646728,-0.9978224,0.06595817,2.5561748,False,-9.203231
0.12336171,-0.9978224,0.06595817,2.5561748,-0.99787515,-0.065155186,2.6241477,False,-10.112651
-0.1466349,-0.99787515,-0.065155186,2.6241477,-0.981459,-0.19167225,2.553286,False,-10.152822
1.7320505,-0.981459,-0.19167225,2.553286,-0.9472244,-0.3205714,2.6693394,False,-9.349917
-1.9011327,-0.9472244,-0.3205714,2.6693394,-0.9074929,-0.4200675,2.143741,False,-8.641842
-0.9898572,-0.9074929,-0.4200675,2.143741,-0.8690437,-0.49473533,1.6802117,False,-7.794201
0.50024354,-0.8690437,-0.49473533,1.6802117,-0.83274996,-0.55364925,1.3841966,False,-7.168267
-1.4151796,-0.83274996,-0.55364925,1.3841966,-0.8112122,-0.58475196,0.75668275,False,-6.720875
-0.09936593,-0.8112122,-0.58475196,0.75668275,-0.80225396,-0.5969829,0.3032139,False,-6.392649
1.0993797,-0.80225396,-0.5969829,0.3032139,-0.8016451,-0.5978003,0.020383686,False,-6.269696
-0.18331002,-0.8016451,-0.5978003,0.020383686,-0.8150499,-0.57939076,-0.45546305,False,-6.254268
-3.0021715,-0.8150499,-0.57939076,-0.45546305,-0.84806114,-0.52989846,-1.1900061,False,-6.3933616
0.963446,-0.84806114,-0.52989846,-1.1900061,-0.88405174,-0.4673891,-1.442913,False,-6.8150077
0.13690935,-0.88405174,-0.4673891,-1.442913,-0.9219584,-0.3872889,-1.7729185,False,-7.2586107
0.21985835,-0.9219584,-0.3872889,-1.7729185,-0.95646167,-0.29185805,-2.0304065,False,-7.843378
-0.7989351,-0.95646167,-0.29185805,-2.0304065,-0.9842508,-0.17677788,-2.3691401,False,-8.509331
-0.014361365,-0.9842508,-0.17677788,-2.3691401,-0.9986212,-0.052493837,-2.5038779,False,-9.345871
-0.8183925,-0.9986212,-0.052493837,-2.5038779,-0.9967389,0.08069449,-2.666007,False,-10.169993
-0.057768904,-0.9967389,0.08069449,-2.666007,-0.97771925,0.20991677,-2.6141515,False,-10.079322
1.1456146,-0.97771925,0.20991677,-2.6141515,-0.9474163,0.32000366,-2.2848718,False,-9.270192
-0.30938762,-0.9474163,0.32000366,-2.2848718,-0.9088418,0.41714102,-2.0912771,False,-8.451221
-1.2827654,-0.9088418,0.41714102,-2.0912771,-0.8633934,0.5045313,-1.9708362,False,-7.790112
0.27810836,-0.8633934,0.5045313,-1.9708362,-0.82171917,0.56989264,-1.5507214,False,-7.214978
0.46467468,-0.82171917,0.56989264,-1.5507214,-0.7905712,0.6123702,-1.0536008,False,-6.668018
0.28385854,-0.7905712,0.6123702,-1.0536008,-0.77337897,0.63394403,-0.55174434,False,-6.2740808
0.32262915,-0.77337897,0.63394403,-0.55174434,-0.77249414,0.6350219,-0.027891874,False,-6.0573287
-1.1262681,-0.77249414,0.6350219,-0.027891874,-0.7812909,0.62416714,0.27943435,False,-6.021282
0.5997254,-0.7812909,0.62416714,0.27943435,-0.8067358,0.5909123,0.8375186,False,-6.0968604
0.6866877,-0.8067358,0.5909123,0.8375186,-0.8456557,0.5337289,1.383706,False,-6.367721
-1.3446311,-0.8456557,0.5337289,1.383706,-0.8851926,0.4652248,1.582308,False,-6.8423924
-0.629543,-0.8851926,0.4652248,1.582308,-0.92412823,0.38208252,1.8367952,False,-7.3141575
-0.8072415,-0.92412823,0.38208252,1.8367952,-0.95768875,0.287806,2.002271,False,-7.8980255
2.2839398,-0.95768875,0.287806,2.002271,-0.98624885,0.16526715,2.5181255,False,-8.5254545
-0.47470945,-0.98624885,0.16526715,2.5181255,-0.9992975,0.037476737,2.5708694,False,-9.4883
0.99485743,-0.9992975,0.037476737,2.5708694,-0.9950117,-0.099758685,2.7482057,False,-10.297408
-0.5692732,-0.9950117,-0.099758685,2.7482057,-0.97382015,-0.22731993,2.5879958,False,-10.007333
-0.69753265,-0.97382015,-0.22731993,2.5879958,-0.9410861,-0.33816695,2.312876,False,-9.151563
0.014246477,-0.9410861,-0.33816695,2.312876,-0.9012989,-0.43319777,2.0613878,False,-8.356048
-0.45354187,-0.9012989,-0.43319777,2.0613878,-0.86206776,-0.506793,1.6684582,False,-7.6803765
-0.6827427,-0.86206776,-0.506793,1.6684582,-0.83051866,-0.55699086,1.1859521,False,-7.091633
-0.8392516,-0.83051866,-0.55699086,1.1859521,-0.812205,-0.5833721,0.64232117,False,-6.6481113
1.0221918,-0.812205,-0.5833721,0.64232117,-0.80162954,-0.5978211,0.35812083,False,-6.3862453
1.445719,-0.80162954,-0.5978211,0.35812083,-0.79782885,-0.602884,0.12661286,False,-6.2689795
0.4731788,-0.79782885,-0.602884,0.12661286,-0.805438,-0.59268016,-0.2545733,False,-6.2242665
-0.91105664,-0.805438,-0.59268016,-0.2545733,-0.82949406,-0.55851555,-0.83574194,False,-6.2934155
2.0500512,-0.82949406,-0.55851555,-0.83574194,-0.8551979,-0.5183016,-0.9546286,False,-6.5712357
2.1128898,-0.8551979,-0.5183016,-0.9546286,-0.8810608,-0.47300306,-1.0433547,False,-6.838134
-0.5170337,-0.8810608,-0.47300306,-1.0433547,-0.91353166,-0.40676767,-1.4756621,False,-7.125779
0.122767895,-0.91353166,-0.40676767,-1.4756621,-0.94578385,-0.32479674,-1.7623227,False,-7.630759
0.42955253,-0.94578385,-0.32479674,-1.7623227,-0.972811,-0.23160045,-1.9414873,False,-8.211336
-0.65859705,-0.972811,-0.23160045,-1.9414873,-0.99244213,-0.12271351,-2.213977,False,-8.833082
-0.26487723,-0.99244213,-0.12271351,-2.213977,-0.99998355,-0.005736407,-2.345744,False,-9.602
0.14585516,-0.99998355,-0.005736407,-2.345744,-0.9938821,0.110446125,-2.328168,False,-10.383867
-0.05006666,-0.9938821,0.110446125,-2.328168,-0.9751689,0.2214625,-2.2528434,False,-9.72852
-1.0664626,-0.9751689,0.2214625,-2.2528434,-0.9441965,0.32938263,-2.246716,False,-9.02502
1.1029017,-0.9441965,0.32938263,-2.246716,-0.9100624,0.4144714,-1.8342438,False,-8.379304
-0.7259405,-0.9100624,0.4144714,-1.8342438,-0.873244,0.48728323,-1.6322813,False,-7.7040205
0.5515611,-0.873244,0.48728323,-1.6322813,-0.8428816,0.5380991,-1.1840847,False,-7.1974096
-0.2298034,-0.8428816,0.5380991,-1.1840847,-0.82026094,0.5719896,-0.81498086,False,-6.762709
-1.5353667,-0.82026094,0.5719896,-0.81498086,-0.80224866,0.5969901,-0.61629367,False,-6.483162
0.67324555,-0.80224866,0.5969901,-0.61629367,-0.80022734,0.5996968,-0.06756425,False,-6.2976813
-0.053495422,-0.80022734,0.5996968,-0.06756425,-0.8113065,0.58462113,0.37418404,False,-6.242814
0.12548263,-0.8113065,0.58462113,0.37418404,-0.83490324,0.5503968,0.8314723,False,-6.3502107
0.7146894,-0.83490324,0.5503968,0.8314723,-0.87016183,0.49276602,1.3514733,False,-6.6168637
-0.08293756,-0.87016183,0.49276602,1.3514733,-0.90903443,0.41672102,1.7086072,False,-7.0802474
-1.3204497,-0.90903443,0.41672102,1.7086072,-0.9431937,0.33224344,1.8230805,False,-7.647306
-0.3987723,-0.9431937,0.33224344,1.8230805,-0.9717976,0.23581654,2.0124474,False,-8.188834
-0.7886486,-0.9717976,0.23581654,2.0124474,-0.99096745,0.13410282,2.0710125,False,-8.836126
0.56736696,-0.99096745,0.13410282,2.0710125,-0.99976516,0.021671657,2.2566946,False,-9.471789
-1.5117807,-0.99976516,0.021671657,2.2566946,-0.9967507,-0.08054828,2.0461812,False,-10.245448
0.42404348,-0.9967507,-0.08054828,2.0461812,0.036994312,-0.9993155,0.06328869,True,-9.788325
0.37841737,0.036994312,-0.9993155,0.06328869,0.0055310004,-0.9999847,-0.62943536,False,-2.3530664
1.3745296,0.0055310004,-0.9999847,-0.62943536,-0.053106155,-0.99858886,-1.1732445,False,-2.4915636
-0.54155946,-0.053106155,-0.99858886,-1.1732445,-0.15270235,-0.98827225,-2.00342,False,-2.775084
-0.11729941,-0.15270235,-0.98827225,-2.00342,-0.28730604,-0.95783883,-2.7622192,False,-3.3738985
