Action_0,Old0,Old1,Old2,Observation_0,Observation_1,Observation_2,Done,Reward
-3.74756,0.9671112,0.25435394,1.5624849,0.94609356,0.32389352,1.4532503,False,-0.3142772
-3.3313735,0.94609356,0.32389352,1.4532503,0.9211969,0.3890968,1.3961704,False,-0.3239893
-2.8903592,0.9211969,0.3890968,1.3961704,0.8919978,0.45203978,1.387993,False,-0.35864997
-3.5263772,0.8919978,0.45203978,1.387993,0.85750204,0.5144806,1.4270228,False,-0.41666007
-6.3451476,0.85750204,0.5144806,1.4270228,0.8161693,0.5778128,1.5128833,False,-0.49967343
-4.825987,0.8161693,0.5778128,1.5128833,0.7658984,0.6429616,1.6462429,False,-0.6123933
-2.0041206,0.7658984,0.6429616,1.6462429,0.70400023,0.71019983,1.828464,False,-0.7627166
-7.0299454,0.70400023,0.71019983,1.828464,0.62720424,0.77885485,2.0611138,False,-0.9620834
-3.1595373,0.62720424,0.77885485,2.0611138,0.5317754,0.84688544,2.345255,False,-1.2259783
-7.662031,0.5317754,0.84688544,2.345255,0.41384602,0.9103469,2.680419,False,-1.5743234
-4.977303,0.41384602,0.9103469,2.680419,0.2701181,0.9628272,3.0631793,False,-2.0314784
-5.1197696,0.2701181,0.9628272,3.0631793,0.09908789,0.9950787,3.4852996,False,-2.625241
-4.4788566,0.09908789,0.9950787,3.4852996,-0.09717653,0.99526715,3.9316087,False,-3.3841746
-1.9491925,-0.09717653,0.99526715,3.9316087,-0.31135082,0.95029503,4.38568,False,-4.3321967
-5.737516,-0.31135082,0.95029503,4.38568,-0.52824634,0.8490912,4.7984014,False,-5.4897337
-2.6831372,-0.52824634,0.8490912,4.7984014,-0.91663396,-0.39972767,-0.40301847,True,-6.8319955
3.993017,-0.91663396,-0.39972767,-0.40301847,-0.92449826,-0.38118625,-0.4028142,False,-7.4751787
6.0088716,-0.92449826,-0.38118625,-0.4028142,-0.93173164,-0.36314762,-0.38870388,False,-7.585551
4.4063625,-0.93173164,-0.36314762,-0.38870388,-0.93813545,-0.34626853,-0.36106458,False,-7.6917253
4.924271,-0.93813545,-0.34626853,-0.36106458,-0.94356817,-0.33117843,-0.32076597,False,-7.7899923
6.2939343,-0.94356817,-0.33117843,-0.32076597,-0.9479394,-0.31845072,-0.26914978,False,-7.876932
1.633934,-0.9479394,-0.31845072,-0.26914978,-0.9520434,-0.30596295,-0.2628977,False,-7.948209
2.6797655,-0.9520434,-0.30596295,-0.2628977,-0.9549422,-0.29679167,-0.19236991,False,-8.023451
3.921623,-0.9549422,-0.29679167,-0.19236991,-0.9566325,-0.29129753,-0.114963666,False,-8.074785
3.958409,-0.9566325,-0.29129753,-0.114963666,-0.95711815,-0.28969786,-0.033436812,False,-8.105093
5.2134624,-0.95711815,-0.28969786,-0.033436812,-0.9564013,-0.29205582,0.049289785,False,-8.113401
3.5564272,-0.9564013,-0.29205582,0.049289785,-0.95447904,-0.29827803,0.13024792,False,-8.099503
0.65885735,-0.95447904,-0.29827803,0.13024792,-0.95439893,-0.29853427,0.005367987,False,-8.060374
3.4564326,-0.95439893,-0.29853427,0.005367987,-0.95317495,-0.30241942,0.081467286,False,-8.060722
2.9101965,-0.95317495,-0.30241942,0.081467286,-0.950808,-0.30978084,0.15465273,False,-8.038276
4.123075,-0.950808,-0.30978084,0.15465273,-0.94730586,-0.32033047,0.22231711,False,-7.9962296
4.010919,-0.94730586,-0.32033047,0.22231711,-0.94269407,-0.33365843,0.28206927,False,-7.9360633
4.209088,-0.94269407,-0.33365843,0.28206927,-0.9370287,-0.3492523,0.33182544,False,-7.85986
5.0478506,-0.9370287,-0.3492523,0.33182544,-0.93040967,-0.36652136,0.3698862,False,-7.7702312
4.4079404,-0.93040967,-0.36652136,0.3698862,-0.92299,-0.38482392,0.39499518,False,-7.670237
1.626998,-0.92299,-0.38482392,0.39499518,-0.91610605,-0.4009361,0.35042694,False,-7.5619264
4.2479496,-0.91610605,-0.4009361,0.35042694,-0.90895545,-0.41689333,0.34972486,False,-7.464017
6.709533,-0.90895545,-0.41689333,0.34972486,-0.9018009,-0.43215188,0.33705488,False,-7.3688316
0.7462554,-0.9018009,-0.43215188,0.33705488,-0.8990849,-0.4377742,0.12487927,False,-7.2734065
6.58219,-0.8990849,-0.4377742,0.12487927,-0.89696115,-0.44210944,0.09654861,False,-7.233436
1.5291636,-0.89696115,-0.44210944,0.09654861,-0.8970862,-0.44185558,-0.0056589097,False,-7.2052135
-0.23210907,-0.8970862,-0.44185558,-0.0056589097,-0.90514624,-0.42510036,-0.37186694,False,-7.2035193
4.439239,-0.90514624,-0.42510036,-0.37186694,-0.91327715,-0.4073387,-0.3906922,False,-7.321442
3.2222974,-0.91327715,-0.4073387,-0.3906922,-0.9211667,-0.3891682,-0.39619625,False,-7.428845
3.749256,-0.9211667,-0.3891682,-0.39619625,-0.92854416,-0.37122205,-0.3880724,False,-7.5375166
3.1841106,-0.92854416,-0.37122205,-0.3880724,-0.93519026,-0.35414568,-0.36648893,False,-7.6436605
2.6355257,-0.93519026,-0.35414568,-0.36648893,-0.94094163,-0.33856884,-0.3320982,False,-7.743565
5.0811057,-0.94094163,-0.33856884,-0.3320982,-0.94568723,-0.32507798,-0.2860248,False,-7.8337474
3.5569205,-0.94568723,-0.32507798,-0.2860248,-0.94936043,-0.3141891,-0.22983329,False,-7.9110827
2.9313214,-0.94936043,-0.3141891,-0.22983329,-0.9519274,-0.3063236,-0.16547513,False,-7.9729114
7.1436825,-0.9519274,-0.3063236,-0.16547513,-0.95337504,-0.30178803,-0.095217824,False,-8.017133
4.8614955,-0.95337504,-0.30178803,-0.095217824,-0.95369977,-0.30076024,-0.021558858,False,-8.0422735
4.1773987,-0.95369977,-0.30076024,-0.021558858,-0.95290136,-0.30328035,0.052870966,False,-8.047526
1.6039093,-0.95290136,-0.30328035,0.052870966,-0.95189536,-0.30642322,0.06599708,False,-8.031343
5.120289,-0.95189536,-0.30642322,0.06599708,-0.9497869,-0.31289753,0.13617966,False,-8.014238
0.6530633,-0.9497869,-0.31289753,0.13617966,-0.94979525,-0.31287217,-0.000533998,False,-7.9735885
3.8392959,-0.94979525,-0.31287217,-0.000533998,-0.94877636,-0.31594843,0.06481186,False,-7.9754586
3.2616324,-0.94877636,-0.31594843,0.06481186,-0.9467373,-0.32200694,0.12785055,False,-7.9575906
4.7852097,-0.9467373,-0.32200694,0.12785055,-0.9436961,-0.33081374,0.18634535,False,-7.9227905
4.537295,-0.9436961,-0.33081374,0.18634535,-0.9396886,-0.34203118,0.23823506,False,-7.872283
7.3862915,-0.9396886,-0.34203118,0.23823506,-0.93477786,-0.35523283,0.28171167,False,-7.807816
3.0676327,-0.93477786,-0.35523283,0.28171167,-0.92906195,-0.36992416,0.31528702,False,-7.7316065
3.7401013,-0.92906195,-0.36992416,0.31528702,-0.92268085,-0.38556454,0.3378439,False,-7.6462603
3.067137,-0.92268085,-0.38556454,0.3378439,-0.9158193,-0.4015906,0.34867048,False,-7.554684
7.622198,-0.9158193,-0.4015906,0.34867048,-0.9087043,-0.41744044,0.34747753,False,-7.4599943
6.210255,-0.9087043,-0.41744044,0.34747753,-0.9015981,-0.43257475,0.3343972,False,-7.3654103
2.8275428,-0.9015981,-0.43257475,0.3343972,-0.8947859,-0.44649556,0.30996615,False,-7.274144
2.0907269,-0.8947859,-0.44649556,0.30996615,-0.88856006,-0.45876038,0.27509448,False,-7.189297
7.3224316,-0.88856006,-0.45876038,0.27509448,-0.88320166,-0.46899343,0.23102419,False,-7.113756
4.8386183,-0.88320166,-0.46899343,0.23102419,-0.87896216,-0.47689155,0.1792791,False,-7.0500913
6.4953594,-0.87896216,-0.47689155,0.1792791,-0.8760461,-0.48222739,0.12161044,False,-7.0004773
8.280346,-0.8760461,-0.48222739,0.12161044,-0.87459695,-0.48485065,0.0599399,False,-6.9666185
4.1585665,-0.87459695,-0.48485065,0.0599399,-0.87468666,-0.48468882,-0.0036980733,False,-6.949694
5.22213,-0.87468666,-0.48468882,-0.0036980733,-0.87631065,-0.4817465,-0.06721469,False,-6.9503117
3.783741,-0.87631065,-0.4817465,-0.06721469,-0.8793884,-0.4761051,-0.12852456,False,-6.968488
5.8047743,-0.8793884,-0.4761051,-0.12852456,-0.8837688,-0.4679238,-0.18560338,False,-7.003647
3.2344608,-0.8837688,-0.4679238,-0.18560338,-0.88924116,-0.45743877,-0.23654623,False,-7.054625
5.012656,-0.88924116,-0.45743877,-0.23654623,-0.8955496,-0.4449617,-0.2796253,False,-7.11971
1.8520894,-0.8955496,-0.4449617,-0.2796253,-0.9028882,-0.42987552,-0.33553317,False,-7.1961217
7.3841376,-0.9028882,-0.42987552,-0.33553317,-0.9104366,-0.41364866,-0.3579398,False,-7.2903495
3.7365859,-0.9104366,-0.41364866,-0.3579398,-0.9178967,-0.3968195,-0.3681763,False,-7.388768
3.1884336,-0.9178967,-0.3968195,-0.3681763,-0.9250004,-0.37996614,-0.36579093,False,-7.489815
0.8951216,-0.9250004,-0.37996614,-0.36579093,-0.93450344,-0.35595417,-0.5164973,False,-7.5867662
5.783537,-0.93450344,-0.35595417,-0.5164973,-0.94283414,-0.33326238,-0.48346293,False,-7.74606
4.6644382,-0.94283414,-0.33326238,-0.48346293,-0.94983417,-0.31275395,-0.43340972,False,-7.8776307
4.022216,-0.94983417,-0.31275395,-0.43340972,-0.9554274,-0.29522625,-0.36797518,False,-7.994946
1.2690732,-0.9554274,-0.29522625,-0.36797518,-0.96112704,-0.27610645,-0.39903387,False,-8.091549
4.2582536,-0.96112704,-0.27610645,-0.39903387,-0.96524036,-0.26136392,-0.30611372,False,-8.210118
2.0380483,-0.96524036,-0.26136392,-0.30611372,-0.96783257,-0.25159523,-0.20213667,False,-8.291407
6.0886836,-0.96783257,-0.25159523,-0.20213667,-0.96896523,-0.24719712,-0.09083308,False,-8.344381
4.6670527,-0.96896523,-0.24719712,-0.09083308,-0.9686707,-0.24834858,0.02376908,False,-8.367368
2.8210824,-0.9686707,-0.24834858,0.02376908,-0.9669404,-0.25500253,0.13750765,False,-8.359726
2.5135956,-0.9669404,-0.25500253,0.13750765,-0.96372736,-0.26688874,0.24625576,False,-8.32186
1.7541409,-0.96372736,-0.26688874,0.24625576,-0.9594861,-0.28175592,0.30921033,False,-8.254248
2.3599088,-0.9594861,-0.28175592,0.30921033,-0.9536912,-0.3007875,0.3978934,False,-8.17012
2.6319928,-0.9536912,-0.3007875,0.3978934,-0.9463228,-0.32322308,0.47230276,False,-8.063149
5.942035,-0.9463228,-0.32322308,0.47230276,-0.9374281,-0.34817883,0.5298855,False,-7.936234
3.7400563,-0.9374281,-0.34817883,0.5298855,-0.92714906,-0.3746927,0.56875134,False,-7.793679
5.6730075,-0.92714906,-0.3746927,0.56875134,-0.9157394,-0.40177268,0.58773184,False,-7.640305
2.856877,-0.9157394,-0.40177268,0.58773184,-0.90356755,-0.42844564,0.5864023,False,-7.4812956
5.8484774,-0.90356755,-0.42844564,0.5864023,-0.89110357,-0.45380002,0.56506807,False,-7.3220205
5.3016987,-0.89110357,-0.45380002,0.56506807,-0.8788924,-0.47702,0.52471805,False,-7.167861
6.0053415,-0.8788924,-0.47702,0.52471805,-0.86751664,-0.4974082,0.46695304,False,-7.0240235
5.0774255,-0.86751664,-0.4974082,0.46695304,-0.85755265,-0.5143962,0.39389688,False,-6.895362
4.045808,-0.85755265,-0.5143962,0.39389688,-0.849527,-0.5275452,0.30809975,False,-6.7862215
6.1326704,-0.849527,-0.5275452,0.30809975,-0.8438756,-0.53653896,0.21244082,False,-6.70029
5.05816,-0.8438756,-0.53653896,0.21244082,-0.8409109,-0.54117364,0.110036604,False,-6.6404896
6.092356,-0.8409109,-0.54117364,0.110036604,-0.8407984,-0.5413484,0.0041563883,False,-6.60888
3.3643289,-0.8407984,-0.5413484,0.0041563883,-0.8435445,-0.53705937,-0.101854905,False,-6.606603
6.2347126,-0.8435445,-0.53705937,-0.101854905,-0.8489956,-0.5283999,-0.20464942,False,-6.633837
2.3607404,-0.8489956,-0.5283999,-0.20464942,-0.8568503,-0.5155652,-0.30094934,False,-6.689782
2.8025873,-0.8568503,-0.5155652,-0.30094934,-0.866681,-0.49886277,-0.38762325,False,-6.77267
4.225721,-0.866681,-0.49886277,-0.38762325,-0.87796694,-0.47872123,-0.46177033,False,-6.879792
3.9183223,-0.87796694,-0.47872123,-0.46177033,-0.89013404,-0.4556988,-0.52081126,False,-7.007575
4.572132,-0.89013404,-0.4556988,-0.52081126,-0.90259874,-0.43048292,-0.56258535,False,-7.151673
1.8166544,-0.90259874,-0.43048292,-0.56258535,-0.91536605,-0.40262267,-0.6129494,False,-7.3064127
3.141023,-0.91536605,-0.40262267,-0.6129494,-0.9273104,-0.3742932,-0.6149164,False,-7.479258
5.941168,-0.9273104,-0.3742932,-0.6149164,-0.93804467,-0.34651434,-0.5956363,False,-7.6481457
2.424654,-0.93804467,-0.34651434,-0.5956363,-0.9473064,-0.3203289,-0.5555221,False,-7.8109727
5.4193945,-0.9473064,-0.3203289,-0.5555221,-0.954955,-0.2967507,-0.49576876,False,-7.961991
5.42634,-0.954955,-0.2967507,-0.49576876,-0.9609527,-0.27671275,-0.41833177,False,-8.095908
5.4571743,-0.9609527,-0.27671275,-0.41833177,-0.9653335,-0.26101962,-0.3258663,False,-8.208086
4.6541457,-0.9653335,-0.26101962,-0.3258663,-0.96816665,-0.25030652,-0.22163102,False,-8.294708
2.3128843,-0.96816665,-0.25030652,-0.22163102,-0.96952087,-0.24500874,-0.1093609,False,-8.352898
4.2285104,-0.96952087,-0.24500874,-0.1093609,-0.9694365,-0.24534227,0.006882541,False,-8.380802
3.2163038,-0.9694365,-0.24534227,0.006882541,-0.9679109,-0.25129363,0.12287584,False,-8.37762
3.932035,-0.9679109,-0.25129363,0.12287584,-0.9648993,-0.2626202,0.23440562,False,-8.343605
4.724262,-0.9648993,-0.2626202,0.23440562,-0.96033126,-0.27886176,0.33744046,False,-8.280042
5.57233,-0.96033126,-0.27886176,0.33744046,-0.95413977,-0.29936153,0.42829415,False,-8.189176
3.8148618,-0.95413977,-0.29936153,0.42829415,-0.94629735,-0.32329753,0.50377303,False,-8.074142
5.144988,-0.94629735,-0.32329753,0.50377303,-0.9368526,-0.34972453,0.56129986,False,-7.9388633
6.3253617,-0.9368526,-0.34972453,0.56129986,-0.9259596,-0.3776226,0.5990065,False,-7.787919
3.1453595,-0.9259596,-0.3776226,0.5990065,-0.9138958,-0.40594885,0.61578953,False,-7.626409
1.8225832,-0.9138958,-0.40594885,0.61578953,-0.9016387,-0.43249005,0.58471537,False,-7.4591064
5.9214954,-0.9016387,-0.43249005,0.58471537,-0.8891692,-0.45757848,0.5603478,False,-7.2976575
4.595293,-0.8891692,-0.45757848,0.5603478,-0.87704116,-0.48041525,0.51716393,False,-7.1446757
3.9661133,-0.87704116,-0.48041525,0.51716393,-0.86583936,-0.50032216,0.4568525,False,-7.002799
5.3224344,-0.86583936,-0.50032216,0.4568525,-0.85613585,-0.5167508,0.38161087,False,-6.8768163
8.000478,-0.85613585,-0.5167508,0.38161087,-0.8484462,-0.52928174,0.29404777,False,-6.7709794
1.9174178,-0.8484462,-0.52928174,0.29404777,-0.8435222,-0.53709435,0.18469915,False,-6.6885467
2.2085958,-0.8435222,-0.53709435,0.18469915,-0.84131634,-0.54054314,0.08187837,False,-6.6359973
3.1322947,-0.84131634,-0.54054314,0.08187837,-0.8419516,-0.53955305,-0.023528963,False,-6.612193
5.7465577,-0.8419516,-0.53955305,-0.023528963,-0.84539264,-0.5341454,-0.12819377,False,-6.617627
3.9727383,-0.84539264,-0.5341454,-0.12819377,-0.8514478,-0.52443933,-0.22880283,False,-6.652223
3.9918008,-0.8514478,-0.52443933,-0.22880283,-0.85978395,-0.51065797,-0.32213235,False,-6.714933
6.817724,-0.85978395,-0.51065797,-0.32213235,-0.8699509,-0.49313837,-0.40512583,False,-6.8037515
5.530649,-0.8699509,-0.49313837,-0.40512583,-0.88141596,-0.47234088,-0.4749796,False,-6.915759
4.172846,-0.88141596,-0.47234088,-0.4749796,-0.89360493,-0.44885433,-0.52923524,False,-7.047195
5.15536,-0.89360493,-0.44885433,-0.52923524,-0.9059454,-0.42339453,-0.565876,False,-7.1935725
4.5495353,-0.9059454,-0.42339453,-0.565876,-0.9179091,-0.39679083,-0.5834219,False,-7.3498206
5.620021,-0.9179091,-0.39679083,-0.5834219,-0.9290472,-0.36996114,-0.581015,False,-7.5104685
4.9586864,-0.9290472,-0.36996114,-0.581015,-0.9390146,-0.3438773,-0.55848587,False,-7.6698575
4.522269,-0.9390146,-0.3438773,-0.55848587,-0.94757944,-0.3195202,-0.51639384,False,-7.822359
8.464657,-0.94757944,-0.3195202,-0.51639384,-0.9546181,-0.29783267,-0.456034,False,-7.9626036
2.688586,-0.9546181,-0.29783267,-0.456034,-0.960096,-0.2796706,-0.3794085,False,-8.08569
7.399412,-0.960096,-0.2796706,-0.3794085,-0.9640391,-0.2657606,-0.28916144,False,-8.187368
5.011929,-0.9640391,-0.2657606,-0.28916144,-0.9665008,-0.25666362,-0.1884819,False,-8.264192
2.9823632,-0.9665008,-0.25666362,-0.1884819,-0.9675321,-0.2527481,-0.080979615,False,-8.313615
7.110071,-0.9675321,-0.2527481,-0.080979615,-0.9671588,-0.25417295,0.029459305,False,-8.334074
3.3730452,-0.9671588,-0.25417295,0.029459305,-0.96537113,-0.26088038,0.13882959,False,-8.325005
3.7460146,-0.96537113,-0.26088038,0.13882959,-0.962128,-0.27259818,0.24316931,False,-8.286846
6.7674484,-0.962128,-0.27259818,0.24316931,-0.9573735,-0.28885296,0.33872068,False,-8.221004
1.9488182,-0.9573735,-0.28885296,0.33872068,-0.9511833,-0.30862653,0.4144037,False,-8.129588
2.7583725,-0.9511833,-0.30862653,0.4144037,-0.9434544,-0.33150238,0.48293382,False,-8.017874
4.2216787,-0.9434544,-0.33150238,0.48293382,-0.93426263,-0.3565857,0.53430706,False,-7.88804
2.775484,-0.93426263,-0.3565857,0.53430706,-0.9237819,-0.38291916,0.56686777,False,-7.7441764
4.68351,-0.9237819,-0.38291916,0.56686777,-0.91229695,-0.40952933,0.5796784,False,-7.5911474
6.4252048,-0.91229695,-0.40952933,0.5796784,-0.9002013,-0.435474,0.5725314,False,-7.434124
3.9639125,-0.9002013,-0.435474,0.5725314,-0.88798064,-0.45988092,0.5459259,False,-7.2784104
5.169496,-0.88798064,-0.45988092,0.5459259,-0.8761828,-0.481979,0.50101525,False,-7.1292696
2.9881325,-0.8761828,-0.481979,0.50101525,-0.86537987,-0.50111645,0.43953097,False,-6.991738
4.2194633,-0.86537987,-0.50111645,0.43953097,-0.85612464,-0.5167694,0.36369362,False,-6.8704596
6.635068,-0.85612464,-0.5167694,0.36369362,-0.84890884,-0.5285393,0.27611655,False,-6.7695317
5.508273,-0.84890884,-0.5285393,0.27611655,-0.84412545,-0.53614575,0.17971206,False,-6.6923695
3.0278199,-0.84412545,-0.53614575,0.17971206,-0.8420388,-0.53941697,0.07760277,False,-6.6416054
2.518942,-0.8420388,-0.53941697,0.07760277,-0.8427652,-0.5382814,-0.026959948,False,-6.619005
5.0561743,-0.8427652,-0.5382814,-0.026959948,-0.8462641,-0.5327636,-0.13067098,False,-6.625411
0.94400454,-0.8462641,-0.5327636,-0.13067098,-0.8564564,-0.5162194,-0.38864303,False,-6.6576047
4.6305356,-0.8564564,-0.5162194,-0.38864303,-0.8684939,-0.49569985,-0.47580758,False,-6.774747
2.7870831,-0.8684939,-0.49569985,-0.47580758,-0.88173854,-0.4717385,-0.54758245,False,-6.906518
4.3524303,-0.88173854,-0.4717385,-0.54758245,-0.89552265,-0.44501594,-0.6013863,False,-7.0582404
3.1006784,-0.89552265,-0.44501594,-0.6013863,-0.90920126,-0.4163569,-0.6351483,False,-7.2247143
7.0990434,-0.90920126,-0.4163569,-0.6351483,-0.9222004,-0.3867123,-0.64741594,False,-7.400142
1.3593163,-0.9222004,-0.3867123,-0.64741594,-0.9357607,-0.35263574,-0.73355275,False,-7.576201
8.444068,-0.9357607,-0.35263574,-0.73355275,-0.94749576,-0.31976828,-0.6980296,False,-7.792919
5.0226064,-0.94749576,-0.31976828,-0.6980296,-0.95721054,-0.2893925,-0.63785577,False,-7.9831877
4.174667,-0.95721054,-0.2893925,-0.63785577,-0.9648703,-0.26272672,-0.55490017,False,-8.155792
3.0893579,-0.9648703,-0.26272672,-0.55490017,-0.9705604,-0.24085802,-0.45194522,False,-8.304704
2.00848,-0.9705604,-0.24085802,-0.45194522,-0.97443134,-0.22468558,-0.33258873,False,-8.424817
2.6838655,-0.97443134,-0.22468558,-0.33258873,-0.97664124,-0.21487641,-0.20110291,False,-8.512125
2.8764212,-0.97664124,-0.21487641,-0.20110291,-0.9773054,-0.21183506,-0.062260225,False,-8.563829
4.505903,-0.9773054,-0.21183506,-0.062260225,-0.97646254,-0.21568711,0.07886349,False,-8.578393
4.8321524,-0.97646254,-0.21568711,0.07886349,-0.97406375,-0.22627366,0.21709815,False,-8.555551
7.5960293,-0.97406375,-0.22627366,0.21709815,-0.96998674,-0.24315792,0.34739292,False,-8.496276
1.6357825,-0.96998674,-0.24315792,0.34739292,-0.9647934,-0.26300898,0.41039187,False,-8.401401
2.8899117,-0.9647934,-0.26300898,0.41039187,-0.9577287,-0.28767312,0.51313514,False,-8.289071
5.8868213,-0.9577287,-0.28767312,0.51313514,-0.9487102,-0.31614703,0.5973803,False,-8.1516695
2.753737,-0.9487102,-0.31614703,0.5973803,-0.937758,-0.34728938,0.66027,False,-7.9916763
3.3128726,-0.937758,-0.34728938,0.66027,-0.9250348,-0.37988234,0.69980294,False,-7.8144836
4.4829555,-0.9250348,-0.37988234,0.69980294,-0.91086805,-0.4126977,0.7148912,False,-7.626056
5.0903225,-0.91086805,-0.4126977,0.7148912,-0.8957495,-0.44455916,0.7053679,False,-7.432735
3.150095,-0.8957495,-0.44455916,0.7053679,-0.8803107,-0.47439754,0.67194855,False,-7.2410364
4.579948,-0.8803107,-0.47439754,0.67194855,-0.86528033,-0.50128835,0.6161504,False,-7.057419
2.1582453,-0.86528033,-0.50128835,0.6161504,-0.85142696,-0.52447325,0.54018414,False,-6.8880663
2.7761097,-0.85142696,-0.52447325,0.54018414,-0.8394979,-0.5433629,0.4468292,False,-6.738672
2.2880263,-0.8394979,-0.5433629,0.4468292,-0.8301592,-0.55752647,0.339307,False,-6.61425
3.8096015,-0.8301592,-0.55752647,0.339307,-0.8239434,-0.56667215,0.22116217,False,-6.5189795
6.7019835,-0.8239434,-0.56667215,0.22116217,-0.8212094,-0.57062703,0.09615807,False,-6.45608
6.7091737,-0.8212094,-0.57062703,0.09615807,-0.8221159,-0.5693202,-0.03181219,False,-6.42772
4.875742,-0.8221159,-0.5693202,-0.03181219,-0.8266104,-0.5627747,-0.15880232,False,-6.434961
6.198888,-0.8266104,-0.5627747,-0.15880232,-0.83443236,-0.55111045,-0.28088337,False,-6.4777155
2.0920496,-0.83443236,-0.55111045,-0.28088337,-0.84513235,-0.5345571,-0.3942162,False,-6.5547338
5.956702,-0.84513235,-0.5345571,-0.3942162,-0.8581059,-0.5134728,-0.49513403,False,-6.663609
3.5067616,-0.8581059,-0.5134728,-0.49513403,-0.87263954,-0.48836488,-0.58023864,False,-6.800823
3.32787,-0.87263954,-0.48836488,-0.58023864,-0.8879676,-0.4599061,-0.6465123,False,-6.9618163
2.9863868,-0.8879676,-0.4599061,-0.6465123,-0.05946135,-0.99823064,-0.2315476,True,-7.141113
3.657932,-0.05946135,-0.99823064,-0.2315476,-0.09337125,-0.99563134,-0.6802206,False,-2.6672158
5.931358,-0.09337125,-0.99563134,-0.6802206,-0.14929447,-0.9887928,-1.1269441,False,-2.8201768
4.167297,-0.14929447,-0.9887928,-1.1269441,-0.2263041,-0.9740567,-1.5685387,False,-3.0916402
3.911909,-0.2263041,-0.9740567,-1.5685387,-0.3223734,-0.9466126,-1.9990813,False,-3.486713
5.4944034,-0.3223734,-0.9466126,-1.9990813,-0.4337835,-0.9010171,-2.4090407,False,-4.0099554
3.5775824,-0.4337835,-0.9010171,-2.4090407,-0.55463815,-0.8320917,-2.7848036,False,-4.6626635
4.0885425,-0.55463815,-0.8320917,-2.7848036,-0.67677397,-0.7361909,-3.1088724,False,-5.439604
5.488226,-0.67677397,-0.7361909,-3.1088724,-0.79037595,-0.61262214,-3.3610156,False,-6.3258824
5.0924664,-0.79037595,-0.61262214,-3.3610156,-0.88544315,-0.46474776,-3.520482,False,-7.2950525
4.5782285,-0.88544315,-0.46474776,-3.520482,-0.95387775,-0.30019537,-3.569043,False,-8.309635
2.8394248,-0.95387775,-0.30019537,-3.569043,-0.9915375,-0.12982045,-3.4941895,False,-9.324646
1.4525404,-0.9915375,-0.12982045,-3.4941895,-0.9992591,0.038486358,-3.3736737,False,-10.291604
3.3997524,-0.9992591,0.038486358,-3.3736737,-0.98186487,0.18958198,-3.0448089,False,-10.771379
-1.1300955,-0.98186487,0.18958198,-3.0448089,-0.94129735,0.33757856,-3.0721366,False,-9.635917
-0.7696961,-0.94129735,0.33757856,-3.0721366,-0.88183177,0.47156414,-2.9344072,False,-8.769
-0.5081315,-0.88183177,0.47156414,-2.9344072,-0.81159955,0.58421415,-2.6569538,False,-7.886637
-1.8625771,-0.81159955,0.58421415,-2.6569538,-0.73249245,0.68077517,-2.4981797,False,-7.0481286
-4.9047728,-0.73249245,0.68077517,-2.4981797,-0.6500087,0.75992686,-2.2875984,False,-6.3534503
-2.7079983,-0.6500087,0.75992686,-2.2875984,-0.57017046,0.82152647,-2.0176532,False,-5.7183814
-6.383496,-0.57017046,0.82152647,-2.0176532,-0.49830088,0.8670042,-1.7015084,False,-5.152641
-6.8630147,-0.49830088,0.8670042,-1.7015084,-0.43863153,0.898667,-1.3512552,False,-4.671794
-3.310214,-0.43863153,0.898667,-1.3512552,-0.39421397,0.9190187,-0.977255,False,-4.286696
-5.154526,-0.39421397,0.9190187,-0.977255,-0.36702892,0.9302095,-0.587991,False,-4.004113
-4.353048,-0.36702892,0.9302095,-0.587991,-0.3581599,0.93366027,-0.19033384,False,-3.8278627
-7.377062,-0.3581599,0.93366027,-0.19033384,-0.36793935,0.9298498,0.20991135,False,-3.759952
-6.1973095,-0.36793935,0.9298498,0.20991135,-0.3960003,0.9182504,0.60729873,False,-3.801506
-5.1278152,-0.3960003,0.9182504,0.60729873,-0.44121882,0.89739954,0.9959866,False,-3.95318
-6.1696334,-0.44121882,0.89739954,0.9959866,-0.50156623,0.8651193,1.3690362,False,-4.2149816
-2.8490262,-0.50156623,0.8651193,1.3690362,-0.5739341,0.81890154,1.7178757,False,-4.5855017
-5.424817,-0.5739341,0.81890154,1.7178757,-0.65403366,0.7564655,2.0320518,False,-5.060664
-2.753358,-0.65403366,0.7564655,2.0320518,-0.73649526,0.67644274,2.2994008,False,-5.6322145
-5.827216,-0.73649526,0.67644274,2.2994008,-0.8152792,0.5790682,2.506733,False,-6.2863464
-3.0006886,-0.8152792,0.5790682,2.506733,-0.88442606,0.46668032,2.6410341,False,-7.0029855
-2.4086094,-0.88442606,0.46668032,2.6410341,-0.9390358,0.34381947,2.6910443,False,-7.7561584
-2.4950967,-0.9390358,0.34381947,2.6910443,-0.9762159,0.21680066,2.6489089,False,-8.515684
-1.9456062,-0.9762159,0.21680066,2.6489089,-0.9957201,0.09242044,2.5196683,False,-9.249718
0.1684975,-0.9957201,0.09242044,2.5196683,-0.999272,-0.038151216,2.6142583,False,-9.931546
3.1082141,-0.999272,-0.038151216,2.6142583,-0.98340344,-0.18143238,2.885645,False,-10.318726
3.6108866,-0.98340344,-0.18143238,2.885645,-0.9444362,-0.32869482,3.0495706,False,-9.593263
