Action_0,Old0,Old1,Old2,Old3,Observation_0,Observation_1,Observation_2,Observation_3,Done,Reward
0,0.63895684,-0.03327076,-0.07436195,-0.11781144,0.6382914,-0.22725283,-0.07671818,0.15051523,False,1.0
0,0.6382914,-0.22725283,-0.07671818,0.15051523,0.6337464,-0.42119715,-0.07370788,0.418043,False,1.0
0,0.6337464,-0.42119715,-0.07370788,0.418043,0.62532246,-0.6152014,-0.065347016,0.68660873,False,1.0
1,0.62532246,-0.6152014,-0.065347016,0.68660873,0.61301845,-0.41923615,-0.051614843,0.3740899,False,1.0
1,0.61301845,-0.41923615,-0.051614843,0.3740899,0.60463375,-0.2234205,-0.044133045,0.06558955,False,1.0
1,0.60463375,-0.2234205,-0.044133045,0.06558955,0.60016537,-0.027694508,-0.042821255,-0.24068445,False,1.0
0,0.60016537,-0.027694508,-0.042821255,-0.24068445,0.59961146,-0.22217943,-0.047634944,0.03818986,False,1.0
0,0.59961146,-0.22217943,-0.047634944,0.03818986,0.5951679,-0.41658705,-0.046871148,0.31547114,False,1.0
1,0.5951679,-0.41658705,-0.046871148,0.31547114,0.58683616,-0.22082987,-0.040561724,0.008382797,False,1.0
1,0.58683616,-0.22082987,-0.040561724,0.008382797,0.5824196,-0.025150403,-0.040394068,-0.2968169,False,1.0
0,0.5824196,-0.025150403,-0.040394068,-0.2968169,0.5819166,-0.21967395,-0.046330407,-0.017142236,False,1.0
1,0.5819166,-0.21967395,-0.046330407,-0.017142236,0.5775231,-0.023919255,-0.046673253,-0.32407543,False,1.0
0,0.5775231,-0.023919255,-0.046673253,-0.32407543,0.5770447,-0.21834661,-0.053154763,-0.046468943,False,1.0
0,0.5770447,-0.21834661,-0.053154763,-0.046468943,0.5726778,-0.41266763,-0.05408414,0.22898075,False,1.0
0,0.5726778,-0.41266763,-0.05408414,0.22898075,0.56442446,-0.6069766,-0.049504526,0.5041251,False,1.0
1,0.56442446,-0.6069766,-0.049504526,0.5041251,0.5522849,-0.41119322,-0.039422024,0.19626144,False,1.0
0,0.5522849,-0.41119322,-0.039422024,0.19626144,0.544061,-0.60572976,-0.035496794,0.47625244,False,1.0
1,0.544061,-0.60572976,-0.035496794,0.47625244,0.5319464,-0.41012508,-0.025971744,0.17259637,False,1.0
1,0.5319464,-0.41012508,-0.025971744,0.17259637,0.5237439,-0.21464124,-0.022519818,-0.12816527,False,1.0
0,0.5237439,-0.21464124,-0.022519818,-0.12816527,0.5194511,-0.40943345,-0.025083123,0.15732867,False,1.0
0,0.5194511,-0.40943345,-0.025083123,0.15732867,0.5112624,-0.6041875,-0.021936549,0.44199413,False,1.0
1,0.5112624,-0.6041875,-0.021936549,0.44199413,0.49917868,-0.4087621,-0.013096667,0.14247781,False,1.0
0,0.49917868,-0.4087621,-0.013096667,0.14247781,0.49100342,-0.603694,-0.010247111,0.43100032,False,1.0
1,0.49100342,-0.603694,-0.010247111,0.43100032,0.47892955,-0.4084285,-0.0016271053,0.13510484,False,1.0
0,0.47892955,-0.4084285,-0.0016271053,0.13510484,0.47076097,-0.60352707,0.0010749914,0.427274,False,1.0
1,0.47076097,-0.60352707,0.0010749914,0.427274,0.45869043,-0.40842038,0.009620471,0.1349302,False,1.0
1,0.45869043,-0.40842038,0.009620471,0.1349302,0.45052204,-0.21343756,0.012319075,-0.15470213,False,1.0
0,0.45052204,-0.21343756,0.012319075,-0.15470213,0.44625327,-0.40873373,0.009225032,0.14184156,False,1.0
1,0.44625327,-0.40873373,0.009225032,0.14184156,0.43807858,-0.2137451,0.012061863,-0.1479168,False,1.0
0,0.43807858,-0.2137451,0.012061863,-0.1479168,0.43380368,-0.40903765,0.009103527,0.14854687,False,1.0
0,0.43380368,-0.40903765,0.009103527,0.14854687,0.42562294,-0.60428876,0.012074465,0.44408777,False,1.0
0,0.42562294,-0.60428876,0.012074465,0.44408777,0.41353717,-0.79957944,0.02095622,0.7405522,False,1.0
1,0.41353717,-0.79957944,0.02095622,0.7405522,0.39754558,-0.604753,0.035767265,0.45453736,False,1.0
1,0.39754558,-0.604753,0.035767265,0.45453736,0.3854505,-0.41015458,0.044858012,0.17333975,False,1.0
0,0.3854505,-0.41015458,0.044858012,0.17333975,0.37724742,-0.60588884,0.04832481,0.47982964,False,1.0
1,0.37724742,-0.60588884,0.04832481,0.47982964,0.36512965,-0.4114812,0.057921402,0.2027606,False,1.0
0,0.36512965,-0.4114812,0.057921402,0.2027606,0.35690004,-0.6073816,0.061976615,0.51313776,False,1.0
1,0.35690004,-0.6073816,0.061976615,0.51313776,0.3447524,-0.41318482,0.07223937,0.24061131,False,1.0
0,0.3447524,-0.41318482,0.07223937,0.24061131,0.3364887,-0.6092604,0.077051595,0.55517745,False,1.0
1,0.3364887,-0.6092604,0.077051595,0.55517745,0.32430348,-0.41530004,0.08815514,0.28773093,False,1.0
1,0.32430348,-0.41530004,0.08815514,0.28773093,0.31599748,-0.22153862,0.09390976,0.024101436,False,1.0
1,0.31599748,-0.22153862,0.09390976,0.024101436,0.3115667,-0.027880132,0.09439179,-0.23753741,False,1.0
1,0.3115667,-0.027880132,0.09439179,-0.23753741,0.3110091,0.16577543,0.08964104,-0.49901763,False,1.0
0,0.3110091,0.16577543,0.08964104,-0.49901763,0.31432462,-0.030488372,0.07966069,-0.17948481,False,1.0
0,0.31432462,-0.030488372,0.07966069,-0.17948481,0.31371486,-0.22665456,0.076070994,0.13722682,False,1.0
1,0.31371486,-0.22665456,0.076070994,0.13722682,0.30918178,-0.032699957,0.07881553,-0.1305204,False,1.0
0,0.30918178,-0.032699957,0.07881553,-0.1305204,0.30852777,-0.22885728,0.07620512,0.18594995,False,1.0
1,0.30852777,-0.22885728,0.07620512,0.18594995,0.3039506,-0.03490369,0.07992412,-0.08175343,False,1.0
0,0.3039506,-0.03490369,0.07992412,-0.08175343,0.30325255,-0.23107494,0.078289054,0.23503685,False,1.0
1,0.30325255,-0.23107494,0.078289054,0.23503685,0.29863104,-0.037153766,0.08298979,-0.031960458,False,1.0
0,0.29863104,-0.037153766,0.08298979,-0.031960458,0.29788798,-0.23336172,0.08235058,0.28570953,False,1.0
1,0.29788798,-0.23336172,0.08235058,0.28570953,0.29322076,-0.0395049,0.088064775,0.020093441,False,1.0
0,0.29322076,-0.0395049,0.088064775,0.020093441,0.29243067,-0.23577218,0.088466644,0.33921108,False,1.0
1,0.29243067,-0.23577218,0.088466644,0.33921108,0.28771523,-0.042013124,0.09525087,0.07568437,False,1.0
0,0.28771523,-0.042013124,0.09525087,0.07568437,0.28687495,-0.23836234,0.09676456,0.39683458,False,1.0
1,0.28687495,-0.23836234,0.09676456,0.39683458,0.2821077,-0.044736892,0.10470125,0.13615951,False,1.0
1,0.2821077,-0.044736892,0.10470125,0.13615951,0.281213,0.14874169,0.10742444,-0.12174311,False,1.0
1,0.281213,0.14874169,0.10742444,-0.12174311,0.28418782,0.3421737,0.10498957,-0.37869644,False,1.0
0,0.28418782,0.3421737,0.10498957,-0.37869644,0.2910313,0.14572963,0.09741564,-0.05484256,False,1.0
0,0.2910313,0.14572963,0.09741564,-0.05484256,0.2939459,-0.050644368,0.09631879,0.26691678,False,1.0
1,0.2939459,-0.050644368,0.09631879,0.26691678,0.29293302,0.1429804,0.10165712,0.00609982,False,1.0
1,0.29293302,0.1429804,0.10165712,0.00609982,0.29579264,0.33650863,0.10177912,-0.25285807,False,1.0
1,0.29579264,0.33650863,0.10177912,-0.25285807,0.3025228,0.5300411,0.096721955,-0.51178306,False,1.0
0,0.3025228,0.5300411,0.096721955,-0.51178306,0.31312364,0.33369932,0.086486295,-0.19025499,False,1.0
0,0.31312364,0.33369932,0.086486295,-0.19025499,0.31979764,0.1374534,0.082681194,0.12840897,False,1.0
1,0.31979764,0.1374534,0.082681194,0.12840897,0.3225467,0.33129954,0.08524937,-0.13708633,False,1.0
1,0.3225467,0.33129954,0.08524937,-0.13708633,0.32917267,0.52510357,0.08250765,-0.40170366,False,1.0
0,0.32917267,0.52510357,0.08250765,-0.40170366,0.33967474,0.3289142,0.074473575,-0.084190935,False,1.0
0,0.33967474,0.3289142,0.074473575,-0.084190935,0.34625304,0.1328081,0.07278976,0.23102784,False,1.0
1,0.34625304,0.1328081,0.07278976,0.23102784,0.3489092,0.32681853,0.07741032,-0.037835836,False,1.0
1,0.3489092,0.32681853,0.07741032,-0.037835836,0.35544556,0.52075,0.0766536,-0.30512592,False,1.0
0,0.35544556,0.52075,0.0766536,-0.30512592,0.36586055,0.32462412,0.07055108,0.0107131,False,1.0
1,0.36586055,0.32462412,0.07055108,0.0107131,0.37235305,0.5186671,0.07076535,-0.2589024,False,1.0
0,0.37235305,0.5186671,0.07076535,-0.2589024,0.3827264,0.32261002,0.0655873,0.05523485,False,1.0
1,0.3827264,0.32261002,0.0655873,0.05523485,0.3891786,0.5167332,0.066691995,-0.21605504,False,1.0
0,0.3891786,0.5167332,0.066691995,-0.21605504,0.39951327,0.32072437,0.062370893,0.09689754,False,1.0
1,0.39951327,0.32072437,0.062370893,0.09689754,0.40592775,0.5148995,0.064308845,-0.17547369,False,1.0
1,0.40592775,0.5148995,0.064308845,-0.17547369,0.41622573,0.70904493,0.06079937,-0.44719613,False,1.0
0,0.41622573,0.70904493,0.06079937,-0.44719613,0.43040663,0.51311797,0.05185545,-0.13598472,False,1.0
1,0.43040663,0.51311797,0.05185545,-0.13598472,0.440669,0.7074603,0.049135756,-0.41186765,False,1.0
0,0.440669,0.7074603,0.049135756,-0.41186765,0.45481822,0.5116775,0.040898405,-0.10410786,False,1.0
0,0.45481822,0.5116775,0.040898405,-0.10410786,0.46505177,0.31599402,0.038816247,0.20119268,False,1.0
1,0.46505177,0.31599402,0.038816247,0.20119268,0.47137165,0.5105399,0.0428401,-0.078997225,False,1.0
0,0.47137165,0.5105399,0.0428401,-0.078997225,0.48158246,0.31483084,0.041260157,0.22688812,False,1.0
1,0.48158246,0.31483084,0.041260157,0.22688812,0.48787907,0.5093396,0.045797918,-0.052499622,False,1.0
1,0.48787907,0.5093396,0.045797918,-0.052499622,0.49806586,0.70377594,0.044747926,-0.33038846,False,1.0
0,0.49806586,0.70377594,0.044747926,-0.33038846,0.5121414,0.5080465,0.038140155,-0.023936749,False,1.0
0,0.5121414,0.5080465,0.038140155,-0.023936749,0.018423233,-0.03259691,-0.007220924,-0.018112265,True,1.0
0,0.018423233,-0.03259691,-0.007220924,-0.018112265,0.017771294,-0.22761455,-0.0075831693,0.27228364,False,1.0
1,0.017771294,-0.22761455,-0.0075831693,0.27228364,0.013219004,-0.03238523,-0.0021374966,-0.022781342,False,1.0
1,0.013219004,-0.03238523,-0.0021374966,-0.022781342,0.012571299,0.16276729,-0.0025931234,-0.31613788,False,1.0
0,0.012571299,0.16276729,-0.0025931234,-0.31613788,0.015826646,-0.032317623,-0.008915881,-0.024273902,False,1.0
1,0.015826646,-0.032317623,-0.008915881,-0.024273902,0.0151802935,0.16293105,-0.009401359,-0.31975648,False,1.0
0,0.0151802935,0.16293105,-0.009401359,-0.31975648,0.018438915,-0.03205572,-0.015796488,-0.030053169,False,1.0
0,0.018438915,-0.03205572,-0.015796488,-0.030053169,0.0177978,-0.22694762,-0.01639755,0.2576042,False,1.0
1,0.0177978,-0.22694762,-0.01639755,0.2576042,0.013258847,-0.031595454,-0.011245467,-0.0402053,False,1.0
1,0.013258847,-0.031595454,-0.011245467,-0.0402053,0.0126269385,0.16368592,-0.012049573,-0.3364149,False,1.0
0,0.0126269385,0.16368592,-0.012049573,-0.3364149,0.015900657,-0.031262472,-0.01877787,-0.047556043,False,1.0
0,0.015900657,-0.031262472,-0.01877787,-0.047556043,0.015275408,-0.22611019,-0.01972899,0.23914361,False,1.0
1,0.015275408,-0.22611019,-0.01972899,0.23914361,0.010753203,-0.030712053,-0.014946118,-0.059696496,False,1.0
1,0.010753203,-0.030712053,-0.014946118,-0.059696496,0.010138962,0.16462095,-0.016140047,-0.35705724,False,1.0
0,0.010138962,0.16462095,-0.016140047,-0.35705724,0.013431381,-0.03026785,-0.023281192,-0.06950709,False,1.0
0,0.013431381,-0.03026785,-0.023281192,-0.06950709,0.012826025,-0.22504841,-0.024671335,0.21574044,False,1.0
1,0.012826025,-0.22504841,-0.024671335,0.21574044,0.008325057,-0.02958262,-0.020356527,-0.08462167,False,1.0
0,0.008325057,-0.02958262,-0.020356527,-0.08462167,0.0077334046,-0.22440694,-0.02204896,0.20156986,False,1.0
1,0.0077334046,-0.22440694,-0.02204896,0.20156986,0.0032452657,-0.028976724,-0.018017562,-0.0979861,False,1.0
1,0.0032452657,-0.028976724,-0.018017562,-0.0979861,0.0026657311,0.16639875,-0.019977285,-0.39629862,False,1.0
0,0.0026657311,0.16639875,-0.019977285,-0.39629862,0.005993706,-0.028434128,-0.027903257,-0.10998055,False,1.0
1,0.005993706,-0.028434128,-0.027903257,-0.10998055,0.005425024,0.16707629,-0.030102868,-0.41133448,False,1.0
0,0.005425024,0.16707629,-0.030102868,-0.41133448,0.00876655,-0.027606249,-0.038329557,-0.12829193,False,1.0
0,0.00876655,-0.027606249,-0.038329557,-0.12829193,0.008214424,-0.22215874,-0.040895395,0.1520563,False,1.0
1,0.008214424,-0.22215874,-0.040895395,0.1520563,0.0037712497,-0.026475817,-0.03785427,-0.15324256,False,1.0
1,0.0037712497,-0.026475817,-0.03785427,-0.15324256,0.0032417334,0.1691671,-0.04091912,-0.4576232,False,1.0
0,0.0032417334,0.1691671,-0.04091912,-0.4576232,0.0066250754,-0.025353193,-0.050071586,-0.17811388,False,1.0
1,0.0066250754,-0.025353193,-0.050071586,-0.17811388,0.0061180117,0.17044821,-0.053633865,-0.48616275,False,1.0
0,0.0061180117,0.17044821,-0.053633865,-0.48616275,0.009526975,-0.023877501,-0.06335712,-0.21085414,False,1.0
0,0.009526975,-0.023877501,-0.06335712,-0.21085414,0.009049426,-0.21803902,-0.0675742,0.061189294,False,1.0
0,0.009049426,-0.21803902,-0.0675742,0.061189294,0.0046886457,-0.4121303,-0.066350415,0.33181003,False,1.0
1,0.0046886457,-0.4121303,-0.066350415,0.33181003,-0.0035539605,-0.21612975,-0.059714213,0.018963397,False,1.0
0,-0.0035539605,-0.21612975,-0.059714213,0.018963397,-0.007876555,-0.41034675,-0.059334945,0.2922241,False,1.0
0,-0.007876555,-0.41034675,-0.059334945,0.2922241,-0.01608349,-0.6045747,-0.053490464,0.5656191,False,1.0
1,-0.01608349,-0.6045747,-0.053490464,0.5656191,-0.028174983,-0.40874472,-0.04217808,0.25657564,False,1.0
1,-0.028174983,-0.40874472,-0.04217808,0.25657564,-0.036349878,-0.21304679,-0.037046567,-0.049106866,False,1.0
0,-0.036349878,-0.21304679,-0.037046567,-0.049106866,-0.040610813,-0.40761846,-0.038028702,0.2316612,False,1.0
0,-0.040610813,-0.40761846,-0.038028702,0.2316612,-0.048763182,-0.60217696,-0.033395477,0.51211023,False,1.0
1,-0.048763182,-0.60217696,-0.033395477,0.51211023,-0.06080672,-0.40660095,-0.023153272,0.2090933,False,1.0
1,-0.06080672,-0.40660095,-0.023153272,0.2090933,-0.06893874,-0.21115573,-0.018971406,-0.0908024,False,1.0
0,-0.06893874,-0.21115573,-0.018971406,-0.0908024,-0.073161855,-0.40600067,-0.020787453,0.19583517,False,1.0
0,-0.073161855,-0.40600067,-0.020787453,0.19583517,-0.08128187,-0.60081923,-0.01687075,0.48188874,False,1.0
1,-0.08128187,-0.60081923,-0.01687075,0.48188874,-0.09329826,-0.40546328,-0.007232975,0.18393677,False,1.0
0,-0.09329826,-0.40546328,-0.007232975,0.18393677,-0.10140752,-0.600481,-0.0035542399,0.47432923,False,1.0
1,-0.10140752,-0.600481,-0.0035542399,0.47432923,-0.11341714,-0.40530902,0.005932344,0.18052822,False,1.0
1,-0.11341714,-0.40530902,0.005932344,0.18052822,-0.12152332,-0.21027248,0.0095429085,-0.110277325,False,1.0
0,-0.12152332,-0.21027248,0.0095429085,-0.110277325,-0.12572877,-0.40552986,0.007337362,0.18540096,False,1.0
0,-0.12572877,-0.40552986,0.007337362,0.18540096,-0.13383937,-0.600756,0.011045381,0.48038945,False,1.0
1,-0.13383937,-0.600756,0.011045381,0.48038945,-0.14585449,-0.4057917,0.02065317,0.1912081,False,1.0
1,-0.14585449,-0.4057917,0.02065317,0.1912081,-0.15397032,-0.2109712,0.024477331,-0.09488869,False,1.0
0,-0.15397032,-0.2109712,0.024477331,-0.09488869,-0.15818974,-0.40643525,0.022579558,0.20541516,False,1.0
0,-0.15818974,-0.40643525,0.022579558,0.20541516,-0.16631845,-0.6018727,0.02668786,0.5051344,False,1.0
1,-0.16631845,-0.6018727,0.02668786,0.5051344,-0.1783559,-0.4071368,0.03679055,0.2209799,False,1.0
1,-0.1783559,-0.4071368,0.03679055,0.2209799,-0.18649864,-0.21255952,0.04121015,-0.059874505,False,1.0
0,-0.18649864,-0.21255952,0.04121015,-0.059874505,-0.19074984,-0.40824735,0.040012658,0.24552035,False,1.0
1,-0.19074984,-0.40824735,0.040012658,0.24552035,-0.19891478,-0.21371908,0.044923063,-0.034277916,False,1.0
1,-0.19891478,-0.21371908,0.044923063,-0.034277916,-0.20318916,-0.019269183,0.044237506,-0.31245556,False,1.0
0,-0.20318916,-0.019269183,0.044237506,-0.31245556,-0.20357455,-0.21499251,0.037988394,-0.006156236,False,1.0
0,-0.20357455,-0.21499251,0.037988394,-0.006156236,-0.2078744,-0.4106381,0.03786527,0.29826635,False,1.0
1,-0.2078744,-0.4106381,0.03786527,0.29826635,-0.21608716,-0.21607578,0.043830596,0.017761797,False,1.0
0,-0.21608716,-0.21607578,0.043830596,0.017761797,-0.22040868,-0.411798,0.044185832,0.32394525,False,1.0
0,-0.22040868,-0.411798,0.044185832,0.32394525,-0.22864464,-0.60752034,0.050664738,0.63022864,False,1.0
1,-0.22864464,-0.60752034,0.050664738,0.63022864,-0.24079505,-0.4131406,0.06326931,0.35392222,False,1.0
1,-0.24079505,-0.4131406,0.06326931,0.35392222,-0.24905786,-0.21897268,0.070347756,0.081841886,False,1.0
0,-0.24905786,-0.21897268,0.070347756,0.081841886,-0.2534373,-0.41502887,0.0719846,0.39586395,False,1.0
1,-0.2534373,-0.41502887,0.0719846,0.39586395,-0.26173788,-0.22099817,0.079901874,0.12671685,False,1.0
1,-0.26173788,-0.22099817,0.079901874,0.12671685,-0.26615784,-0.027106404,0.08243621,-0.13972673,False,1.0
0,-0.26615784,-0.027106404,0.08243621,-0.13972673,-0.26669997,-0.22330636,0.07964168,0.17778257,False,1.0
0,-0.26669997,-0.22330636,0.07964168,0.17778257,-0.2711661,-0.41947234,0.083197325,0.4944888,False,1.0
1,-0.2711661,-0.41947234,0.083197325,0.4944888,-0.27955553,-0.22561622,0.0930871,0.22914222,False,1.0
1,-0.27955553,-0.22561622,0.0930871,0.22914222,-0.28406784,-0.031939268,0.097669944,-0.032787323,False,1.0
1,-0.28406784,-0.031939268,0.097669944,-0.032787323,-0.28470662,0.16165622,0.097014196,-0.2931272,False,1.0
1,-0.28470662,0.16165622,0.097014196,-0.2931272,-0.2814735,0.35527074,0.091151655,-0.55370593,False,1.0
0,-0.2814735,0.35527074,0.091151655,-0.55370593,-0.27436808,0.158995,0.08007754,-0.23375306,False,1.0
0,-0.27436808,0.158995,0.08007754,-0.23375306,-0.27118817,-0.037174374,0.075402476,0.08307567,False,1.0
1,-0.27118817,-0.037174374,0.075402476,0.08307567,-0.27193165,0.15679024,0.07706399,-0.18489721,False,1.0
1,-0.27193165,0.15679024,0.07706399,-0.18489721,-0.26879585,0.3507298,0.073366046,-0.45230877,False,1.0
0,-0.26879585,0.3507298,0.073366046,-0.45230877,-0.26178125,0.15465118,0.06431987,-0.13743177,False,1.0
0,-0.26178125,0.15465118,0.06431987,-0.13743177,-0.2586882,-0.04133022,0.061571237,0.17482945,False,1.0
1,-0.2586882,-0.04133022,0.061571237,0.17482945,-0.2595148,0.15285899,0.06506783,-0.09781188,False,1.0
0,-0.2595148,0.15285899,0.06506783,-0.09781188,-0.25645763,-0.04313226,0.06311159,0.21466932,False,1.0
1,-0.25645763,-0.04313226,0.06311159,0.21466932,-0.25732028,0.15103328,0.06740498,-0.057456672,False,1.0
1,-0.25732028,0.15103328,0.06740498,-0.057456672,-0.2542996,0.34512728,0.066255845,-0.32813442,False,1.0
0,-0.2542996,0.34512728,0.066255845,-0.32813442,-0.24739707,0.14912774,0.059693158,-0.015315205,False,1.0
1,-0.24739707,0.14912774,0.059693158,-0.015315205,-0.24441451,0.34334508,0.059386853,-0.28858295,False,1.0
0,-0.24441451,0.34334508,0.059386853,-0.28858295,-0.2375476,0.14742877,0.053615194,0.022222906,False,1.0
1,-0.2375476,0.14742877,0.053615194,0.022222906,-0.23459902,0.34174246,0.05405965,-0.25307348,False,1.0
1,-0.23459902,0.34174246,0.05405965,-0.25307348,-0.22776417,0.53605247,0.04899818,-0.52822685,False,1.0
0,-0.22776417,0.53605247,0.04899818,-0.52822685,-0.21704313,0.34027666,0.038433645,-0.2205159,False,1.0
1,-0.21704313,0.34027666,0.038433645,-0.2205159,-0.21023759,0.5348288,0.034023326,-0.50083184,False,1.0
1,-0.21023759,0.5348288,0.034023326,-0.50083184,-0.19954102,0.729455,0.024006689,-0.78260124,False,1.0
0,-0.19954102,0.729455,0.024006689,-0.78260124,-0.18495192,0.5340115,0.008354664,-0.48246315,False,1.0
0,-0.18495192,0.5340115,0.008354664,-0.48246315,-0.17427169,0.33877262,-0.0012945989,-0.18715888,False,1.0
0,-0.17427169,0.33877262,-0.0012945989,-0.18715888,-0.16749623,0.14366923,-0.005037776,0.105115324,False,1.0
1,-0.16749623,0.14366923,-0.005037776,0.105115324,-0.16462284,0.33886302,-0.0029354698,-0.18915269,False,1.0
0,-0.16462284,0.33886302,-0.0029354698,-0.18915269,-0.15784559,0.1437832,-0.006718524,0.10260275,False,1.0
0,-0.15784559,0.1437832,-0.006718524,0.10260275,-0.15496992,-0.05124183,-0.004666469,0.39315844,False,1.0
1,-0.15496992,-0.05124183,-0.004666469,0.39315844,-0.15599476,0.143946,0.0031966995,0.099007934,False,1.0
1,-0.15599476,0.143946,0.0031966995,0.099007934,-0.15311584,0.33902198,0.005176858,-0.19266474,False,1.0
1,-0.15311584,0.33902198,0.005176858,-0.19266474,-0.1463354,0.5340695,0.0013235633,-0.48371005,False,1.0
0,-0.1463354,0.5340695,0.0013235633,-0.48371005,-0.135654,0.33892888,-0.008350638,-0.19061032,False,1.0
0,-0.135654,0.33892888,-0.008350638,-0.19061032,-0.12887542,0.1439274,-0.012162844,0.09942663,False,1.0
0,-0.12887542,0.1439274,-0.012162844,0.09942663,-0.12599687,-0.051018134,-0.010174312,0.3882475,False,1.0
1,-0.12599687,-0.051018134,-0.010174312,0.3882475,-0.12701723,0.14424674,-0.0024093622,0.092374146,False,1.0
1,-0.12701723,0.14424674,-0.0024093622,0.092374146,-0.1241323,0.33940315,-0.00056187937,-0.20106792,False,1.0
0,-0.1241323,0.33940315,-0.00056187937,-0.20106792,-0.11734424,0.14428926,-0.0045832377,0.09143764,False,1.0
0,-0.11734424,0.14428926,-0.0045832377,0.09143764,-0.11445846,-0.050766706,-0.002754485,0.38267103,False,1.0
1,-0.11445846,-0.050766706,-0.002754485,0.38267103,-0.11547379,0.14439425,0.0048989356,0.089120895,False,1.0
1,-0.11547379,0.14439425,0.0048989356,0.089120895,-0.11258591,0.33944565,0.0066813533,-0.20201239,False,1.0
1,-0.11258591,0.33944565,0.0066813533,-0.20201239,-0.105797,0.5344714,0.0026411056,-0.49258018,False,1.0
0,-0.105797,0.5344714,0.0026411056,-0.49258018,-0.09510757,0.33931231,-0.0072104973,-0.19906613,False,1.0
0,-0.09510757,0.33931231,-0.0072104973,-0.19906613,-0.08832132,0.14429426,-0.01119182,0.09133348,False,1.0
1,-0.08832132,0.14429426,-0.01119182,0.09133348,-0.085435435,0.3395748,-0.009365151,-0.20485929,False,1.0
0,-0.085435435,0.3395748,-0.009365151,-0.20485929,-0.07864394,0.14458804,-0.013462337,0.08485475,False,1.0
0,-0.07864394,0.14458804,-0.013462337,0.08485475,-0.07575218,-0.050338358,-0.011765242,0.37326005,False,1.0
1,-0.07575218,-0.050338358,-0.011765242,0.37326005,-0.07675894,0.14494874,-0.0043000407,0.076890826,False,1.0
1,-0.07675894,0.14494874,-0.0043000407,0.076890826,-0.07385997,0.34013206,-0.002762224,-0.21714568,False,1.0
1,-0.07385997,0.34013206,-0.002762224,-0.21714568,-0.06705733,0.53529334,-0.0071051377,-0.5106986,False,1.0
0,-0.06705733,0.53529334,-0.0071051377,-0.5106986,-0.05635146,0.34027222,-0.01731911,-0.22026318,False,1.0
0,-0.05635146,0.34027222,-0.01731911,-0.22026318,-0.04954602,0.14540206,-0.021724373,0.06690663,False,1.0
0,-0.04954602,0.14540206,-0.021724373,0.06690663,-0.04663798,-0.04940179,-0.020386241,0.352657,False,1.0
1,-0.04663798,-0.04940179,-0.020386241,0.352657,-0.047626015,0.146004,-0.013333102,0.053616077,False,1.0
1,-0.047626015,0.146004,-0.013333102,0.053616077,-0.044705935,0.34131455,-0.01226078,-0.24324358,False,1.0
0,-0.044705935,0.34131455,-0.01226078,-0.24324358,-0.037879646,0.14636987,-0.017125651,0.04554689,False,1.0
1,-0.037879646,0.14636987,-0.017125651,0.04554689,-0.03495225,0.34173316,-0.016214713,-0.25248972,False,1.0
0,-0.03495225,0.34173316,-0.016214713,-0.25248972,-0.028117586,0.14684646,-0.021264508,0.035034955,False,1.0
1,-0.028117586,0.14684646,-0.021264508,0.035034955,-0.025180656,0.3422668,-0.02056381,-0.2642806,False,1.0
1,-0.025180656,0.3422668,-0.02056381,-0.2642806,-0.01833532,0.5376761,-0.02584942,-0.563378,False,1.0
0,-0.01833532,0.5376761,-0.02584942,-0.563378,-0.0075817984,0.34292623,-0.037116982,-0.27894965,False,1.0
0,-0.0075817984,0.34292623,-0.037116982,-0.27894965,-0.00072327396,0.1483529,-0.042695977,0.0017994344,False,1.0
0,-0.00072327396,0.1483529,-0.042695977,0.0017994344,0.002243784,-0.046131536,-0.042659987,0.28071144,False,1.0
1,0.002243784,-0.046131536,-0.042659987,0.28071144,0.0013211532,0.14957216,-0.03704576,-0.025115222,False,1.0
1,0.0013211532,0.14957216,-0.03704576,-0.025115222,0.0043125963,0.34520525,-0.03754806,-0.3292525,False,1.0
0,0.0043125963,0.34520525,-0.03754806,-0.3292525,0.011216701,0.1506374,-0.04413311,-0.048642993,False,1.0
0,0.011216701,0.1506374,-0.04413311,-0.048642993,0.0142294485,-0.04382482,-0.04510597,0.22979537,False,1.0
1,0.0142294485,-0.04382482,-0.04510597,0.22979537,0.013352952,0.15191168,-0.040510066,-0.076767415,False,1.0
0,0.013352952,0.15191168,-0.040510066,-0.076767415,0.016391186,-0.04260683,-0.042045414,0.20286429,False,1.0
1,0.016391186,-0.04260683,-0.042045414,0.20286429,0.015539049,0.1530904,-0.03798813,-0.102779806,False,1.0
0,0.015539049,0.1530904,-0.03798813,-0.102779806,0.018600857,-0.0414671,-0.040043727,0.1776801,False,1.0
1,0.018600857,-0.0414671,-0.040043727,0.1776801,0.017771514,0.15420434,-0.036490124,-0.1273615,False,1.0
1,0.017771514,0.15420434,-0.036490124,-0.1273615,0.020855602,0.34982952,-0.039037354,-0.43132967,False,1.0
0,0.020855602,0.34982952,-0.039037354,-0.43132967,0.027852193,0.15528145,-0.04766395,-0.15120402,False,1.0
0,0.027852193,0.15528145,-0.04766395,-0.15120402,0.030957822,-0.039126724,-0.05068803,0.12606916,False,1.0
0,0.030957822,-0.039126724,-0.05068803,0.12606916,0.030175287,-0.23348725,-0.048166644,0.4023396,False,1.0
